Profit,Age,Purchase History,Customer Segment,Property Value
227.26,46,26,Mass Customer,11
91.15,46,26,Mass Customer,11
75.75,46,26,Mass Customer,11
57.73,26,73,Mass Customer,1
617.67,26,73,Mass Customer,1
771.12,26,73,Mass Customer,1
57.73,26,73,Mass Customer,1
471.6,26,73,Mass Customer,1
201.35,26,73,Mass Customer,1
434.14,26,73,Mass Customer,1
802.26,23,22,Mass Customer,3
691.01,23,22,Mass Customer,3
445.21,23,22,Mass Customer,3
737.57,23,22,Mass Customer,3
57.73,46,69,Affluent Customer,12
1010.02,46,69,Affluent Customer,12
209.84,46,69,Affluent Customer,12
1103.43,46,69,Affluent Customer,12
1344.33,46,69,Affluent Customer,12
135.85,46,69,Affluent Customer,12
1305.25,46,69,Affluent Customer,12
1230.27,35,85,Mass Customer,4
921.46,35,85,Mass Customer,4
451.65,35,85,Mass Customer,4
908.77,35,85,Mass Customer,4
693.76,35,85,Mass Customer,4
15.08,35,85,Mass Customer,4
1010.02,35,85,Mass Customer,4
509.97,27,94,Mass Customer,8
459.46,27,94,Mass Customer,8
152.55,27,94,Mass Customer,8
1230.3,27,94,Mass Customer,8
43.97,55,98,Affluent Customer,7
195.34,55,98,Affluent Customer,7
445.21,55,98,Affluent Customer,7
827.16,43,86,Mass Customer,7
583.27,43,86,Mass Customer,7
1344.33,43,86,Mass Customer,7
43.97,43,86,Mass Customer,7
199.1,30,29,Mass Customer,10
691.01,30,29,Mass Customer,10
745.94,30,29,Mass Customer,10
155.65,30,29,Mass Customer,10
745.94,39,77,High Net Worth,9
45.96,39,77,High Net Worth,9
745.94,39,77,High Net Worth,9
57.73,39,77,High Net Worth,9
227.26,39,77,High Net Worth,9
90.1,43,97,Mass Customer,9
152.55,43,97,Mass Customer,9
145.94,43,97,Mass Customer,9
25.02,27,58,High Net Worth,1
745.94,27,58,High Net Worth,1
908.77,27,58,High Net Worth,1
155.65,27,58,High Net Worth,1
143.36,27,58,High Net Worth,1
57.73,27,58,High Net Worth,1
1069.55,27,58,High Net Worth,1
45.96,27,58,High Net Worth,1
374.09,27,58,High Net Worth,1
135.85,48,40,Affluent Customer,8
129.01,48,40,Affluent Customer,8
129.01,48,40,Affluent Customer,8
451.65,48,40,Affluent Customer,8
1134.8,48,40,Affluent Customer,8
921.46,48,40,Affluent Customer,8
583.27,24,20,Mass Customer,6
15.08,24,20,Mass Customer,6
1806.79,24,20,Mass Customer,6
431.33,24,20,Mass Customer,6
1028.76,55,44,Affluent Customer,8
129.01,55,44,Affluent Customer,8
1230.3,55,44,Affluent Customer,8
1103.43,55,44,Affluent Customer,8
737.57,55,44,Affluent Customer,8
1069.55,55,44,Affluent Customer,8
830.24,55,44,Affluent Customer,8
1295.43,53,33,Mass Customer,10
14.23,53,33,Mass Customer,10
198.22,53,33,Mass Customer,10
817.36,53,33,Mass Customer,10
1230.3,53,33,Mass Customer,10
35.13,53,33,Mass Customer,10
737.57,53,33,Mass Customer,10
1630.25,56,62,Mass Customer,9
45.96,56,62,Mass Customer,9
144.26,56,62,Mass Customer,9
617.67,56,62,Mass Customer,9
1028.76,56,62,Mass Customer,9
75.14,49,32,Affluent Customer,8
1592.19,49,32,Affluent Customer,8
830.24,49,32,Affluent Customer,8
144.26,49,32,Affluent Customer,8
198.22,49,32,Affluent Customer,8
133.78,49,32,Affluent Customer,8
139.23,49,32,Affluent Customer,8
309.81,49,32,Affluent Customer,8
456.45,49,32,Affluent Customer,8
802.26,46,48,Mass Customer,9
1103.43,46,48,Mass Customer,9
512.33,46,48,Mass Customer,9
110.81,46,48,Mass Customer,9
903.11,46,48,Mass Customer,9
573.45,46,48,Mass Customer,9
129.01,42,58,High Net Worth,7
91.15,42,58,High Net Worth,7
128.46,42,58,High Net Worth,7
201.35,35,8,Mass Customer,9
1010.02,35,8,Mass Customer,9
91.15,44,7,Affluent Customer,9
357.74,44,7,Affluent Customer,9
114.93,44,7,Affluent Customer,9
448.68,44,7,Affluent Customer,9
64.93,67,47,Affluent Customer,8
217.51,67,47,Affluent Customer,8
374.09,67,47,Affluent Customer,8
827.16,67,47,Affluent Customer,8
921.46,67,47,Affluent Customer,8
133.38,67,47,Affluent Customer,8
152.55,67,47,Affluent Customer,8
15.08,67,47,Affluent Customer,8
145.94,50,1,Mass Customer,9
1230.3,50,1,Mass Customer,9
90.1,50,1,Mass Customer,9
1702.55,50,1,Mass Customer,9
908.77,50,1,Mass Customer,9
133.78,50,1,Mass Customer,9
1134.8,50,1,Mass Customer,9
198.22,50,1,Mass Customer,9
509.97,32,56,High Net Worth,8
1544.61,32,56,High Net Worth,8
1531.93,32,56,High Net Worth,8
1630.25,32,56,High Net Worth,8
90.1,45,48,Affluent Customer,8
1230.27,45,48,Affluent Customer,8
531.96,45,48,Affluent Customer,8
547.28,45,48,Affluent Customer,8
45.96,42,2,Mass Customer,8
1010.02,42,2,Mass Customer,8
1702.55,42,2,Mass Customer,8
512.33,42,2,Mass Customer,8
75.14,42,2,Mass Customer,8
135.85,42,2,Mass Customer,8
737.57,42,2,Mass Customer,8
133.38,42,2,Mass Customer,8
64.51,42,2,Mass Customer,8
198.22,42,2,Mass Customer,8
573.45,45,84,Mass Customer,3
797.61,45,84,Mass Customer,3
374.09,45,84,Mass Customer,3
1630.25,45,84,Mass Customer,3
827.16,45,84,Mass Customer,3
75.14,45,84,Mass Customer,3
448.68,45,84,Mass Customer,3
75.14,45,84,Mass Customer,3
1702.55,62,50,Affluent Customer,6
830.24,62,50,Affluent Customer,6
921.46,62,50,Affluent Customer,6
133.38,62,50,Affluent Customer,6
737.57,62,50,Affluent Customer,6
1295.43,52,89,Mass Customer,9
817.36,52,89,Mass Customer,9
400.65,52,89,Mass Customer,9
198.22,52,89,Mass Customer,9
834.94,52,89,Mass Customer,9
812.44,52,89,Mass Customer,9
15.08,20,17,Mass Customer,10
459.46,20,17,Mass Customer,10
374.09,20,17,Mass Customer,10
129.01,43,70,Affluent Customer,10
1134.8,43,70,Affluent Customer,10
451.65,43,70,Affluent Customer,10
771.12,43,70,Affluent Customer,10
110.56,43,70,Affluent Customer,10
25.02,43,70,Affluent Customer,10
70.92,22,65,Mass Customer,1
90.1,22,65,Mass Customer,1
374.09,22,65,Mass Customer,1
797.61,22,65,Mass Customer,1
1230.27,36,14,Affluent Customer,11
1069.55,36,14,Affluent Customer,11
547.28,32,22,High Net Worth,9
114.93,32,22,High Net Worth,9
64.51,32,22,High Net Worth,9
745.94,32,22,High Net Worth,9
91.15,52,67,Affluent Customer,2
797.61,52,67,Affluent Customer,2
834.94,52,67,Affluent Customer,2
135.85,52,67,Affluent Customer,2
209.84,52,67,Affluent Customer,2
45.96,52,67,Affluent Customer,2
374.09,24,20,Mass Customer,10
152.55,24,20,Mass Customer,10
43.97,24,20,Mass Customer,10
451.65,24,20,Mass Customer,10
15.08,24,20,Mass Customer,10
129.01,24,20,Mass Customer,10
64.93,24,20,Mass Customer,10
182.81,24,20,Mass Customer,10
471.6,51,31,Mass Customer,9
72.6,51,31,Mass Customer,9
195.34,51,31,Mass Customer,9
110.56,51,31,Mass Customer,9
547.28,51,31,Mass Customer,9
135.85,34,58,High Net Worth,5
509.97,34,58,High Net Worth,5
129.01,34,58,High Net Worth,5
357.74,34,58,High Net Worth,5
75.48,28,69,Affluent Customer,4
691.01,28,69,Affluent Customer,4
135.85,28,69,Affluent Customer,4
1055.82,28,69,Affluent Customer,4
709.34,28,69,Affluent Customer,4
797.61,28,69,Affluent Customer,4
771.12,28,69,Affluent Customer,4
135.85,28,69,Affluent Customer,4
459.46,42,0,Mass Customer,8
1305.25,42,0,Mass Customer,8
1069.55,42,0,Mass Customer,8
198.22,42,0,Mass Customer,8
431.33,42,0,Mass Customer,8
309.81,22,23,Mass Customer,10
72.6,22,23,Mass Customer,10
450.77,22,23,Mass Customer,10
25.02,22,23,Mass Customer,10
155.65,22,23,Mass Customer,10
448.68,22,23,Mass Customer,10
459.46,23,44,High Net Worth,8
182.81,23,44,High Net Worth,8
43.97,23,44,High Net Worth,8
872.89,23,44,High Net Worth,8
309.81,47,73,High Net Worth,1
189.28,47,73,High Net Worth,1
1230.27,47,73,High Net Worth,1
25.02,47,73,High Net Worth,1
139.23,47,73,High Net Worth,1
531.96,47,73,High Net Worth,1
201.35,62,7,Affluent Customer,7
872.89,62,7,Affluent Customer,7
448.68,62,7,Affluent Customer,7
75.48,62,7,Affluent Customer,7
110.81,62,7,Affluent Customer,7
139.23,62,7,Affluent Customer,7
135.85,62,7,Affluent Customer,7
110.56,62,7,Affluent Customer,7
64.93,46,38,High Net Worth,3
70.92,46,38,High Net Worth,3
35.13,46,38,High Net Worth,3
15.08,46,38,High Net Worth,3
1230.27,46,38,High Net Worth,3
155.65,46,38,High Net Worth,3
431.33,46,38,High Net Worth,3
509.97,46,38,High Net Worth,3
1592.19,46,38,High Net Worth,3
75.75,65,42,Mass Customer,9
41.13,65,42,Mass Customer,9
797.61,65,42,Mass Customer,9
217.51,28,90,Mass Customer,10
195.34,28,90,Mass Customer,10
227.26,28,90,Mass Customer,10
830.24,32,38,Affluent Customer,6
72.6,49,12,Affluent Customer,10
573.45,49,12,Affluent Customer,10
110.56,49,12,Affluent Customer,10
691.01,42,38,Affluent Customer,10
1230.27,42,38,Affluent Customer,10
400.65,42,38,Affluent Customer,10
128.46,42,38,Affluent Customer,10
509.97,42,38,Affluent Customer,10
737.57,42,38,Affluent Customer,10
908.77,42,38,Affluent Customer,10
1230.27,42,38,Affluent Customer,10
309.81,42,38,Affluent Customer,10
921.46,42,13,Mass Customer,5
152.55,42,13,Mass Customer,5
25.02,23,30,Mass Customer,4
445.21,23,30,Mass Customer,4
198.22,23,30,Mass Customer,4
75.75,23,30,Mass Customer,4
434.14,23,30,Mass Customer,4
15.08,23,30,Mass Customer,4
45.96,23,30,Mass Customer,4
1617.3,37,23,Mass Customer,10
133.38,37,23,Mass Customer,10
737.57,37,23,Mass Customer,10
357.74,37,23,Mass Customer,10
771.12,37,23,Mass Customer,10
1630.25,43,40,High Net Worth,9
227.26,43,40,High Net Worth,9
145.94,42,45,Affluent Customer,8
771.12,42,45,Affluent Customer,8
691.01,42,45,Affluent Customer,8
45.96,42,45,Affluent Customer,8
903.11,52,28,Affluent Customer,9
198.22,52,28,Affluent Customer,9
1230.3,52,28,Affluent Customer,9
227.26,47,80,High Net Worth,10
110.81,47,80,High Net Worth,10
1544.61,47,80,High Net Worth,10
1010.02,47,80,High Net Worth,10
834.94,47,80,High Net Worth,10
198.22,47,80,High Net Worth,10
1806.79,47,80,High Net Worth,10
400.65,31,0,High Net Worth,11
1592.19,31,0,High Net Worth,11
91.15,31,0,High Net Worth,11
1806.79,31,0,High Net Worth,11
691.01,53,79,Mass Customer,10
431.33,53,79,Mass Customer,10
110.56,53,79,Mass Customer,10
129.01,53,79,Mass Customer,10
198.22,53,79,Mass Customer,10
357.74,53,79,Mass Customer,10
1531.93,53,79,Mass Customer,10
145.94,53,79,Mass Customer,10
445.21,61,15,Affluent Customer,7
1592.19,61,15,Affluent Customer,7
145.94,61,15,Affluent Customer,7
15.08,61,15,Affluent Customer,7
45.96,52,67,High Net Worth,4
745.94,52,67,High Net Worth,4
25.02,52,67,High Net Worth,4
199.1,52,67,High Net Worth,4
182.81,52,67,High Net Worth,4
448.68,52,67,High Net Worth,4
1630.25,52,67,High Net Worth,4
1055.82,38,12,Mass Customer,7
1617.3,38,12,Mass Customer,7
1230.3,38,12,Mass Customer,7
471.6,38,12,Mass Customer,7
434.14,38,12,Mass Customer,7
45.96,38,12,Mass Customer,7
691.01,49,93,Mass Customer,4
135.85,49,93,Mass Customer,4
1305.25,49,93,Mass Customer,4
45.96,33,12,High Net Worth,7
745.94,33,12,High Net Worth,7
641.64,33,12,High Net Worth,7
583.27,33,12,High Net Worth,7
459.46,33,12,High Net Worth,7
201.35,25,75,High Net Worth,9
182.81,25,75,High Net Worth,9
57.73,25,75,High Net Worth,9
45.96,25,75,High Net Worth,9
57.73,25,75,High Net Worth,9
617.67,25,75,High Net Worth,9
509.97,25,75,High Net Worth,9
189.28,50,83,Mass Customer,9
374.09,50,83,Mass Customer,9
227.26,50,83,Mass Customer,9
547.28,55,19,Mass Customer,7
797.61,55,19,Mass Customer,7
91.15,55,19,Mass Customer,7
133.38,55,19,Mass Customer,7
459.46,55,19,Mass Customer,7
167.21,55,19,Mass Customer,7
25.02,55,19,Mass Customer,7
128.46,55,19,Mass Customer,7
737.57,43,9,Mass Customer,6
921.46,43,9,Mass Customer,6
1344.33,43,9,Mass Customer,6
903.11,43,9,Mass Customer,6
110.81,43,9,Mass Customer,6
737.57,43,9,Mass Customer,6
471.6,43,9,Mass Customer,6
75.14,43,9,Mass Customer,6
817.36,32,5,Mass Customer,10
189.28,32,5,Mass Customer,10
114.93,32,5,Mass Customer,10
1134.8,32,5,Mass Customer,10
512.33,39,32,Mass Customer,7
75.14,39,32,Mass Customer,7
133.78,39,32,Mass Customer,7
182.81,39,32,Mass Customer,7
135.85,39,32,Mass Customer,7
43.97,31,63,Affluent Customer,7
14.23,31,63,Affluent Customer,7
1617.3,31,63,Affluent Customer,7
133.78,31,63,Affluent Customer,7
90.1,31,63,Affluent Customer,7
771.12,31,63,Affluent Customer,7
70.92,31,63,Affluent Customer,7
583.27,31,63,Affluent Customer,7
459.46,31,63,Affluent Customer,7
531.96,31,63,Affluent Customer,7
64.93,31,63,Affluent Customer,7
43.97,31,63,Affluent Customer,7
691.01,58,43,Affluent Customer,4
4.8,58,43,Affluent Customer,4
199.1,58,43,Affluent Customer,4
201.35,58,43,Affluent Customer,4
1028.76,20,38,Affluent Customer,11
201.35,20,38,Affluent Customer,11
135.85,20,38,Affluent Customer,11
129.01,20,38,Affluent Customer,11
434.14,20,38,Affluent Customer,11
4.8,20,38,Affluent Customer,11
400.65,20,38,Affluent Customer,11
834.94,20,38,Affluent Customer,11
43.97,20,38,Affluent Customer,11
450.77,35,61,Mass Customer,9
167.21,35,61,Mass Customer,9
57.73,47,94,Affluent Customer,10
1660.88,47,94,Affluent Customer,10
830.24,61,83,Affluent Customer,8
583.27,61,83,Affluent Customer,8
139.23,61,83,Affluent Customer,8
129.01,61,83,Affluent Customer,8
903.11,61,83,Affluent Customer,8
57.73,61,83,Affluent Customer,8
189.28,61,83,Affluent Customer,8
771.12,61,83,Affluent Customer,8
1617.3,61,83,Affluent Customer,8
1531.93,42,17,Affluent Customer,11
1617.3,42,17,Affluent Customer,11
1617.3,42,17,Affluent Customer,11
448.68,42,17,Affluent Customer,11
133.38,42,17,Affluent Customer,11
133.78,42,17,Affluent Customer,11
771.12,42,17,Affluent Customer,11
834.94,42,17,Affluent Customer,11
110.81,42,17,Affluent Customer,11
737.57,55,87,Mass Customer,9
812.44,55,87,Mass Customer,9
90.1,55,87,Mass Customer,9
110.56,55,87,Mass Customer,9
182.81,55,87,Mass Customer,9
70.92,55,87,Mass Customer,9
64.51,55,87,Mass Customer,9
182.81,55,87,Mass Customer,9
143.36,51,24,Mass Customer,2
1702.55,51,24,Mass Customer,2
1630.25,51,24,Mass Customer,2
1544.61,46,75,High Net Worth,7
75.14,46,75,High Net Worth,7
509.97,46,75,High Net Worth,7
227.26,46,75,High Net Worth,7
1279.4,46,75,High Net Worth,7
921.46,51,6,High Net Worth,4
15.08,51,6,High Net Worth,4
1230.27,51,6,High Net Worth,4
1702.55,51,6,High Net Worth,4
41.13,51,6,High Net Worth,4
459.46,51,6,High Net Worth,4
1617.3,51,6,High Net Worth,4
217.51,51,6,High Net Worth,4
1055.82,51,6,High Net Worth,4
75.75,51,6,High Net Worth,4
25.02,51,6,High Net Worth,4
35.13,42,24,Affluent Customer,5
128.46,42,24,Affluent Customer,5
573.45,42,24,Affluent Customer,5
4.8,42,24,Affluent Customer,5
812.44,42,24,Affluent Customer,5
139.23,42,24,Affluent Customer,5
25.02,42,9,Mass Customer,7
201.35,42,9,Mass Customer,7
4.8,42,9,Mass Customer,7
921.46,42,9,Mass Customer,7
91.15,42,9,Mass Customer,7
91.15,42,9,Mass Customer,7
709.34,42,9,Mass Customer,7
75.48,55,64,Mass Customer,8
512.33,55,64,Mass Customer,8
1702.55,55,64,Mass Customer,8
827.16,55,64,Mass Customer,8
152.55,34,23,Affluent Customer,9
189.28,34,23,Affluent Customer,9
15.08,34,23,Affluent Customer,9
133.38,34,23,Affluent Customer,9
445.21,34,23,Affluent Customer,9
531.96,34,23,Affluent Customer,9
471.6,34,23,Affluent Customer,9
583.27,47,36,High Net Worth,7
15.08,47,36,High Net Worth,7
617.67,47,36,High Net Worth,7
1660.88,67,73,Mass Customer,11
709.34,67,73,Mass Customer,11
182.81,67,73,Mass Customer,11
152.55,67,73,Mass Customer,11
509.97,67,73,Mass Customer,11
143.36,67,73,Mass Customer,11
114.93,67,73,Mass Customer,11
167.21,67,73,Mass Customer,11
583.27,67,73,Mass Customer,11
903.11,67,73,Mass Customer,11
531.96,26,34,Affluent Customer,10
512.33,26,34,Affluent Customer,10
64.51,26,34,Affluent Customer,10
14.23,26,34,Affluent Customer,10
64.93,26,34,Affluent Customer,10
1295.43,26,34,Affluent Customer,10
309.81,26,34,Affluent Customer,10
1630.25,27,94,High Net Worth,2
139.23,27,94,High Net Worth,2
459.46,60,15,Affluent Customer,1
641.64,60,15,Affluent Customer,1
155.65,60,15,Affluent Customer,1
1592.19,60,15,Affluent Customer,1
182.81,57,31,Affluent Customer,2
1103.43,53,11,Mass Customer,2
1279.4,53,11,Mass Customer,2
641.64,53,11,Mass Customer,2
15.08,53,11,Mass Customer,2
1230.3,53,11,Mass Customer,2
456.45,19,42,Mass Customer,7
75.48,19,42,Mass Customer,7
547.28,19,42,Mass Customer,7
14.23,19,42,Mass Customer,7
57.73,19,42,Mass Customer,7
1230.3,19,42,Mass Customer,7
143.36,19,42,Mass Customer,7
1592.19,19,42,Mass Customer,7
745.94,19,42,Mass Customer,7
1230.3,19,42,Mass Customer,7
834.94,23,63,Mass Customer,6
145.94,23,63,Mass Customer,6
431.33,23,63,Mass Customer,6
110.56,23,63,Mass Customer,6
152.55,55,46,Mass Customer,4
1702.55,55,46,Mass Customer,4
583.27,55,46,Mass Customer,4
198.22,55,46,Mass Customer,4
201.35,55,46,Mass Customer,4
1806.79,55,46,Mass Customer,4
155.65,55,46,Mass Customer,4
691.01,24,81,Mass Customer,2
1344.33,24,81,Mass Customer,2
14.23,24,81,Mass Customer,2
144.26,24,81,Mass Customer,2
133.38,62,60,Mass Customer,1
448.68,62,60,Mass Customer,1
872.89,62,60,Mass Customer,1
531.96,62,60,Mass Customer,1
459.46,62,60,Mass Customer,1
15.08,62,60,Mass Customer,1
1069.55,62,60,Mass Customer,1
75.48,38,5,Affluent Customer,9
72.6,38,5,Affluent Customer,9
139.23,38,5,Affluent Customer,9
201.35,34,8,High Net Worth,6
448.68,34,8,High Net Worth,6
198.22,34,8,High Net Worth,6
195.34,34,8,High Net Worth,6
903.11,34,8,High Net Worth,6
227.26,34,8,High Net Worth,6
374.09,48,40,Affluent Customer,2
745.94,48,40,Affluent Customer,2
745.94,48,40,Affluent Customer,2
737.57,42,89,Mass Customer,1
431.33,42,89,Mass Customer,1
456.45,42,89,Mass Customer,1
133.38,42,89,Mass Customer,1
817.36,42,89,Mass Customer,1
1544.61,42,89,Mass Customer,1
1295.43,42,89,Mass Customer,1
35.13,42,89,Mass Customer,1
1134.8,47,23,Mass Customer,1
830.24,47,23,Mass Customer,1
921.46,47,23,Mass Customer,1
155.65,47,23,Mass Customer,1
434.14,47,23,Mass Customer,1
135.85,47,23,Mass Customer,1
198.22,47,23,Mass Customer,1
431.33,31,92,Mass Customer,2
459.46,31,92,Mass Customer,2
45.96,31,92,Mass Customer,2
827.16,31,92,Mass Customer,2
431.33,31,92,Mass Customer,2
531.96,49,61,Mass Customer,2
25.02,49,61,Mass Customer,2
908.77,49,61,Mass Customer,2
64.93,49,61,Mass Customer,2
133.78,49,61,Mass Customer,2
227.26,49,61,Mass Customer,2
139.23,53,90,High Net Worth,3
357.74,53,90,High Net Worth,3
1028.76,53,90,High Net Worth,3
152.55,47,41,Affluent Customer,1
1344.33,47,41,Affluent Customer,1
110.81,47,41,Affluent Customer,1
90.1,47,41,Affluent Customer,1
547.28,47,41,Affluent Customer,1
834.94,47,41,Affluent Customer,1
72.6,26,48,Mass Customer,2
921.46,26,48,Mass Customer,2
1702.55,26,48,Mass Customer,2
357.74,26,48,Mass Customer,2
35.13,33,72,Mass Customer,3
199.1,33,72,Mass Customer,3
144.26,33,72,Mass Customer,3
827.16,33,72,Mass Customer,3
1702.55,42,68,Mass Customer,1
1702.55,42,68,Mass Customer,1
195.34,41,39,Affluent Customer,3
1592.19,41,39,Affluent Customer,3
195.34,41,39,Affluent Customer,3
691.01,41,39,Affluent Customer,3
133.78,31,20,High Net Worth,9
1069.55,31,20,High Net Worth,9
114.93,31,20,High Net Worth,9
133.38,30,56,High Net Worth,6
921.46,30,56,High Net Worth,6
64.51,30,56,High Net Worth,6
641.64,37,72,Affluent Customer,6
1617.3,37,72,Affluent Customer,6
4.8,37,72,Affluent Customer,6
57.73,37,72,Affluent Customer,6
908.77,26,71,Mass Customer,4
199.1,26,71,Mass Customer,4
199.1,35,2,Affluent Customer,5
152.55,35,2,Affluent Customer,5
110.56,35,2,Affluent Customer,5
1630.25,35,2,Affluent Customer,5
445.21,35,2,Affluent Customer,5
797.61,35,2,Affluent Customer,5
802.26,35,2,Affluent Customer,5
198.22,35,2,Affluent Customer,5
91.15,35,2,Affluent Customer,5
709.34,35,2,Affluent Customer,5
691.01,46,48,Affluent Customer,2
872.89,46,48,Affluent Customer,2
145.94,46,48,Affluent Customer,2
64.51,43,12,Mass Customer,7
128.46,43,12,Mass Customer,7
41.13,43,12,Mass Customer,7
1134.8,43,12,Mass Customer,7
400.65,43,12,Mass Customer,7
110.56,43,12,Mass Customer,7
1630.25,43,12,Mass Customer,7
41.13,43,12,Mass Customer,7
110.56,43,12,Mass Customer,7
